DATE,STATION_NUMBER,DISCHARGE
2009-11-20,05DA009,11.899999618530272
2009-11-21,05DA009,11.800000190734863
2009-11-22,05DA009,10.5
2009-11-23,05DA009,10.0
2009-11-24,05DA009,10.199999809265137
2009-11-25,05DA009,10.5
2009-11-26,05DA009,11.5
2009-11-27,05DA009,9.5
2009-11-28,05DA009,8.800000190734863
2009-11-29,05DA009,8.5
2009-11-30,05DA009,11.0
2009-12-01,05DA009,10.0
2009-12-02,05DA009,9.0
2009-12-03,05DA009,8.800000190734863
2009-12-04,05DA009,9.199999809265137
2009-12-05,05DA009,9.149999618530272
2009-12-06,05DA009,8.199999809265137
2009-12-07,05DA009,7.199999809265137
2009-12-08,05DA009,6.489999771118164
2009-12-09,05DA009,6.190000057220459
2009-12-10,05DA009,6.880000114440918
2009-12-11,05DA009,6.889999866485596
2009-12-12,05DA009,6.800000190734863
2009-12-13,05DA009,6.789999961853027
2009-12-14,05DA009,6.199999809265137
2009-12-15,05DA009,5.800000190734863
2009-12-16,05DA009,6.300000190734863
2009-12-17,05DA009,6.460000038146973
2009-12-18,05DA009,6.400000095367432
2009-12-19,05DA009,5.820000171661377
2009-12-20,05DA009,6.190000057220459
2009-12-21,05DA009,5.849999904632568
2009-12-22,05DA009,5.820000171661377
2009-12-23,05DA009,5.880000114440918
2009-12-24,05DA009,5.869999885559082
2009-12-25,05DA009,5.940000057220459
2009-12-26,05DA009,6.150000095367432
2009-12-27,05DA009,6.239999771118164
2009-12-28,05DA009,6.329999923706055
2009-12-29,05DA009,6.199999809265137
2009-12-30,05DA009,6.0
2009-12-31,05DA009,5.800000190734863
2010-01-01,05DA009,5.900000095367432
2010-01-02,05DA009,6.0
2010-01-03,05DA009,6.170000076293945
2010-01-04,05DA009,6.340000152587891
2010-01-05,05DA009,6.190000057220459
2010-01-06,05DA009,5.670000076293945
2010-01-07,05DA009,5.159999847412109
2010-01-08,05DA009,5.630000114440918
2010-01-09,05DA009,5.929999828338623
2010-01-10,05DA009,5.989999771118164
2010-01-11,05DA009,6.039999961853027
